id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username
1538527745172553728,2022-06-19 14:22:53+00:00,1538527745172553728,"Today, the IHS joins the nation in commemorating Juneteenth, a historical day of freedom that honors the end to slavery in the United States. Read more in a proclamation from President Biden: https://t.co/glQNMQcm7W https://t.co/PJJ5b6zeYn",3,6,0,0,https://www.whitehouse.gov/briefing-room/presidential-actions/2022/06/17/a-proclamation-on-juneteenth-day-of-observance-2022/,en,False,,IHSgov
1537858445583564800,2022-06-17 18:03:20+00:00,1537858445583564800,"As we celebrate #PrideMonth in June, the IHS recognizes the diversity of our patients. Read more about an initiative to train staff to collect voluntary sexual orientation and gender identify data to identify essential health services: https://t.co/IjC7cNkI4j #NativeHealth https://t.co/0ivgmBELwy",3,4,0,1,https://www.ihs.gov/newsroom/ihs-blog/june-2022-blogs/ihs-encourages-the-inclusion-of-sexual-orientation-and-gender-identity-in-electronic-health-records/,en,False,,IHSgov
1537841886815297538,2022-06-17 16:57:32+00:00,1537841886815297538,"RT @WhiteHouse: Starting today, the cost of internet is fully covered for millions of eligible American families under a new Biden-Harris A…",1634,0,0,0,,en,False,,IHSgov
1537805357048897538,2022-06-17 14:32:22+00:00,1537805357048897538,Join IHS and @CDCgov virtually from July 26-28 for the National Conference on American Indian and Alaska Native Injury and Violence Prevention to learn more about best practices and efforts across #IndianCountry. Registration is free &amp; open to the public: https://t.co/idK7aFQpWN https://t.co/MuNikyLCxr,3,2,0,0,https://injuryconference.vfairs.com/,en,False,,IHSgov
1537792821888958466,2022-06-17 13:42:34+00:00,1537792821888958466,RT @NTIAgov: Introducing the Tribal Broadband Planning Toolkit. A successful broadband project begins with a plan. Our Toolkit provides the…,8,0,0,0,,en,False,,IHSgov
1537553028856832010,2022-06-16 21:49:43+00:00,1537553028856832010,"RT @CDCgov: Prepare for a hot summer. Plan to stay cool, hydrated, and informed to prevent heat-related illness. https://t.co/kS3FRCXpzP ht…",83,0,0,0,http://bit.ly/2sklxsi,en,False,,IHSgov
1536824339294822401,2022-06-14 21:34:09+00:00,1536824337520525312,"Under the agreement, the tribe constructed the facility and the IHS requested funding from Congress to staff, operate &amp; maintain it for 20 years. This facility joins a long &amp; growing list of facilities operated under the joint venture program. Learn more: https://t.co/1NPwtTyO3H",0,3,0,0,https://www.ihs.gov/dfpc/programs/,en,False,911306494536224768,IHSgov
1536824337520525312,2022-06-14 21:34:09+00:00,1536824337520525312,"IHS Senior Advisor to the Director Elizabeth Carr and Senator Lisa Murkowski recently visited Bethel, Alaska, for the grand opening of the Yukon-Kuskokwim Health Corporation’s new health care facility, which was constructed through the IHS Joint Venture Construction Program. https://t.co/6POesnDGnS",5,15,1,0,https://twitter.com/IHSgov/status/1536824337520525312/photo/1,en,False,,IHSgov
1536769922335924226,2022-06-14 17:57:55+00:00,1536769922335924226,RT @HIVGov: A pharmacist-led #PrEP clinic at the Albuquerque Indian Health Center demonstrates the vital role that #pharmacists can play in…,6,0,0,0,,en,False,,IHSgov
1536445211517370369,2022-06-13 20:27:38+00:00,1536445211517370369,The IHS Oklahoma City Area Division of Environmental Health Services &amp; the Pawnee Indian Health Center pharmacy department piloted a sharps mail-back program as an innovative approach to collect &amp; discard used needles. Read more: https://t.co/qxWSodXK2U #NSM #NationalSafetyMonth https://t.co/eVzQFBh2ka,0,1,0,0,https://www.ihs.gov/newsroom/ihs-blog/june-2022-blogs/ihs-recognizes-national-safety-month-spotlight-of-sharps-mail-back-program-pilot/,en,False,,IHSgov
1536386175358877702,2022-06-13 16:33:03+00:00,1536386175358877702,"RT @CDCgov: Make sure this summer is a safe one! Check your #COVID19 Community Level when planning activities, consider getting tested befo…",80,0,0,0,,en,False,,IHSgov
1535261799695753216,2022-06-10 14:05:11+00:00,1535261799695753216,RT @FDATobacco: Learn more about “Next Legends” – a tobacco prevention campaign geared toward inspiring American Indian and Alaska Native (…,16,0,0,0,,en,False,,IHSgov
1534615526382743552,2022-06-08 19:17:07+00:00,1534615526382743552,"June is #MensHealthMonth! Staying healthy and strong means you can be there for your family. Regular medical visits and screenings are also important to your health. Get a checkup soon, even if you feel well. Learn more about taking charge of your health: https://t.co/qoxi1wS4Mm https://t.co/6aWmiycjVi",0,2,0,1,https://health.gov/myhealthfinder/doctor-visits/regular-checkups/men-take-charge-your-health,en,False,,IHSgov
1534298231609479168,2022-06-07 22:16:18+00:00,1534298231609479168,"RT @HHSGov: Find COVID-19 guidance to protect you, your family and your community at https://t.co/b2eWgK4gM5, a one-stop resource for the l…",42,0,0,0,http://COVID.gov,en,False,,IHSgov
1534198399184117760,2022-06-07 15:39:37+00:00,1534198399184117760,"Lt. Charlene Caddo, senior public health nurse at the Whiteriver Indian Hospital in Arizona, has been selected as the IHS Division of Nursing Services’ June Nurse of the Month for her dedication, leadership, and nursing expertise. Read more: https://t.co/u1Ake2Mp6h #NativeHealth https://t.co/ouX1czFiVV",3,11,0,0,https://www.ihs.gov/nursing/nurseofthemonth/recipients/,en,False,,IHSgov
1532839960956502018,2022-06-03 21:41:40+00:00,1532839955776536577,"We know that significant sanitation system needs persist in tribal communities across Indian Country, and we look forward to working with tribes and our federal partners to maximize the use of these historic resources to reduce long-standing sanitation deficiencies.",0,1,0,0,,en,False,911306494536224768,IHSgov
1532839958800646144,2022-06-03 21:41:39+00:00,1532839955776536577,"Earlier this week, IHS announced allocation decisions for $700 million appropriated to the IHS in the Bipartisan Infrastructure Law to support sanitation projects: https://t.co/SNf6YsZZKX",2,3,1,0,https://www.hhs.gov/about/news/2022/05/31/ihs-allocates-700-million-dollars-from-president-bidens-bipartisan-infrastructure-law-to-improve-tribal-water-sanitation-systems.html,en,False,911306494536224768,IHSgov
1532839955776536577,2022-06-03 21:41:38+00:00,1532839955776536577,"IHS leaders were in Alaska this week to see firsthand some of the projects that the Bipartisan Infrastructure Law will benefit, including site visits to a water treatment plant in Galena and a planned washeteria in Beaver. #NativeHealth #IndianCountry https://t.co/Gfh12nu7AJ",1,3,1,0,https://twitter.com/IHSgov/status/1532839955776536577/photo/1,en,False,,IHSgov
1532813009525035008,2022-06-03 19:54:34+00:00,1532813009525035008,RT @CDCgov: New @CDCMMWR: people w/ #monkeypox have been identified in the US CDC has initiated an emergency response to monitor &amp; investig…,79,0,0,0,,en,False,,IHSgov
1532812490685415424,2022-06-03 19:52:30+00:00,1532812490685415424,RT @CDCDirector: NEW: COVID-19 Community Levels as of June 2nd. Over 55% of the U.S. population is in an area with a medium or high communi…,65,0,0,0,,en,False,,IHSgov
1532470206416707594,2022-06-02 21:12:23+00:00,1532470206416707594,"RT @HHSGov: CPR saves lives. In observance of National #CPR &amp; Automated External Defibrillator (AED) Awareness Week, make sure you’re famil…",22,0,0,0,,en,False,,IHSgov
1532103893739524098,2022-06-01 20:56:48+00:00,1532103893739524098,"RT @HHSGov: HHS is committed to supporting the health and well-being of the LGBTQI+ community. Through improved data, resources, &amp; access t…",75,0,0,0,,en,False,,IHSgov
1531694648745500674,2022-05-31 17:50:36+00:00,1531694646333779969,"The BIL appropriates $700 million in each fiscal year from FY 2022-FY 2026, for a total of $3.5 billion for the IHS Sanitation Facilities Construction Program. This week, IHS leaders are on the ground in Alaska to see firsthand some of the projects that the BIL will benefit.",2,4,0,0,,en,False,911306494536224768,IHSgov
1531694646333779969,2022-05-31 17:50:35+00:00,1531694646333779969,IHS is announcing allocation decisions for $700 million appropriated to the IHS in the Bipartisan Infrastructure Law to support sanitation projects that will result in substantial improvements to clean water and sanitation systems in Native communities: https://t.co/SNf6YsZZKX https://t.co/PFLDlXp5q1,6,17,1,3,https://www.hhs.gov/about/news/2022/05/31/ihs-allocates-700-million-dollars-from-president-bidens-bipartisan-infrastructure-law-to-improve-tribal-water-sanitation-systems.html,en,False,,IHSgov
1531290969986965505,2022-05-30 15:06:31+00:00,1531290969986965505,"On #MemorialDay, we remember and honor those who have made the ultimate sacrifice to keep our nation free. IHS recognizes the long and proud history of American Indians and Alaska Natives serving in the military. #NativeHealth #IndianCountry https://t.co/I15pSzNgaA",0,3,0,0,https://twitter.com/IHSgov/status/1531290969986965505/photo/1,en,False,,IHSgov
1530266957219520514,2022-05-27 19:17:28+00:00,1530266957219520514,"RT @CDCgov: Are you up to date with your #COVID19 vaccines? Here's what you need to know.

Learn more: https://t.co/77CTFuJFcO. https://t.c…",103,0,0,0,https://bit.ly/3mrK4Z5,en,False,,IHSgov
1529867184297725953,2022-05-26 16:48:54+00:00,1529867181688770561,Our health depends on the well-being of our health workforce. Let’s take care of those who are always there to care for us. Learn more: https://t.co/HhRP2bnHpv #NativeHealth #IndianCountry,1,3,0,0,https://www.hhs.gov/surgeongeneral/priorities/health-worker-burnout/index.html,en,False,911306494536224768,IHSgov
1529867181688770561,2022-05-26 16:48:54+00:00,1529867181688770561,"This week, @HHS_ASH and @Surgeon_General visited with health care workers at the Phoenix Indian Medical Center to bring attention to the release of “The Surgeon General’s Advisory Addressing Health Worker Burnout."" https://t.co/cm3g5syQnO",7,19,2,0,https://twitter.com/IHSgov/status/1529867181688770561/photo/1,en,False,,IHSgov
1529841733336551425,2022-05-26 15:07:46+00:00,1529841733336551425,Join the IHS on May 31 from 4:00-7:00 pm CT at a rural health virtual career fair to learn more about available job opportunities across the agency. An IHS Loan Repayment Program representative will also be available to answer questions. Register today:  https://t.co/GfssWOax1j https://t.co/nb8GDo9A2T,3,5,0,0,https://pmcareerfairs.eventmatch.com/ruralmay31,en,False,,IHSgov
1529578301966139392,2022-05-25 21:41:00+00:00,1529578299952881666,"IHS is renewing its commitment to addressing violence through collaborations with other HHS agencies. This is the time to come together to find real solutions to end the violence that is plaguing our nation.
(2/2)",0,7,0,0,,en,False,911306494536224768,IHSgov
1529578299952881666,2022-05-25 21:40:59+00:00,1529578299952881666,"Statement from IHS Acting Director Elizabeth Fowler: 

At the Indian Health Service, we are saddened and heartbroken by the school shooting in Uvalde, Texas. We must do everything we can to keep our children and communities safe. 
(1/2)",4,9,2,0,,en,False,,IHSgov
1529182380896002048,2022-05-24 19:27:45+00:00,1529182380896002048,RT @HHSGov: The Biden-Harris Administration is taking multiple steps to ensure that U.S. families can get the formula they need. Until shel…,28,0,0,0,,en,False,,IHSgov
1529139564207607808,2022-05-24 16:37:36+00:00,1529139564207607808,"Health care professionals: Join us for tomorrow’s Advancements in Diabetes webinar to learn more about counseling and care for people with kidney transplants, including diagnostic criteria and strategies for managing complications. Join at: https://t.co/oqDxayekyt #NativeHealth https://t.co/jktfw3ucIF",2,3,1,1,https://www.ihs.gov/diabetes/training/cmece-online-edu/diabetes-online-cme-ce-education/#ULOE,en,False,,IHSgov
1528775854725144576,2022-05-23 16:32:21+00:00,1528775854725144576,RT @HHSGov: Health workers have always put their own health and safety at risk to protect and save others. The burnout crisis started befor…,77,0,0,0,,en,False,,IHSgov
1528775836383555586,2022-05-23 16:32:17+00:00,1528775836383555586,"RT @Surgeon_General: NEW: Today, I released a Surgeon General’s Advisory calling the nation to address a growing threat to our individual a…",517,0,0,0,,en,False,,IHSgov
1527681016344760323,2022-05-20 16:01:51+00:00,1527681016344760323,"At 1:00 pm EDT, Dr. Alan Ostby, behavioral health consultant and clinical psychologist for the Billings Area IHS, will join @180099native to discuss adult ADHD diagnosis, related mental health issues, and treatment. Join the conversation at: https://t.co/CAutB7zatG #NativeHealth",3,4,0,0,https://www.nativeamericacalling.com/friday-may-20-2022-paying-attention-to-adult-adhd,en,False,,IHSgov
1527641445686968320,2022-05-20 13:24:37+00:00,1527641445686968320,RT @CDCgov: CDC strengthens recommendations and expands eligibility for #COVID19 vaccine booster shots. Read full statement: https://t.co/g…,457,0,0,0,,en,False,,IHSgov
1527375923732852763,2022-05-19 19:49:32+00:00,1527375923732852763,RT @HHSGov: Being fully vaccinated and boosted is the best way to protect against severe illness and hospitalization from #COVID19. Visit h…,37,0,0,0,,en,False,,IHSgov
1527033300388401152,2022-05-18 21:08:04+00:00,1527033300388401152,"Every home in the U.S. is eligible to order a third set of free, at-home, rapid COVID-19 tests. If you have already ordered your first two sets, order a third today at: https://t.co/gcTAsZVAYH. Need help placing an order? Call 1-800-232-0233 (TTY 1-888-720-7489) #IndianCountry",0,2,0,0,http://covid.gov/tests,en,False,,IHSgov
1526931098063753216,2022-05-18 14:21:57+00:00,1526931098063753216,"RT @HHSGov: Today is #HIV Vaccine Awareness Day, a day to recognize the volunteers, community members, and researchers working to find a sa…",14,0,0,0,,en,False,,IHSgov
1526597974750633987,2022-05-17 16:18:14+00:00,1526597974750633987,Know the signs of a stroke and act FAST. Treatments are most effective when a stroke is recognized and diagnosed within 3 hours. Calling 911 right away can help reduce the risk of death and serious disability. Learn more about heart health at: https://t.co/WV8vwWWvyR #StrokeMonth https://t.co/Tm3VMpFv4R,1,4,0,0,https://www.ihs.gov/diabetes/education-materials-and-resources/,en,False,,IHSgov
1526206885602463744,2022-05-16 14:24:11+00:00,1526206885602463744,"RT @HHSGov: It’s #EMSWeek, and we admire all Emergency Medical Service professionals for serving our communities. Thank you, EMS heroes, fo…",30,0,0,0,,en,False,,IHSgov
1525216682805018624,2022-05-13 20:49:28+00:00,1525216682805018624,RT @HHSGov: The Biden-Harris Administration is working to ensure that infant formula is safe and available for families across the country.…,189,0,0,0,,en,False,,IHSgov
1525184288458670080,2022-05-13 18:40:45+00:00,1525184288458670080,"“Whichever wellness path a woman may be venturing on, Women’s Health Week emphasizes the need for all women to take key steps to focus on better health.” Read more about efforts to improve women’s health across the IHS: https://t.co/sqGxxac2S3 #WomensHealthWeek #NWHW https://t.co/GXqoyeXCYL",3,7,0,0,https://www.ihs.gov/newsroom/ihs-blog/may-2022-blogs/focusing-on-womens-health-and-achieving-healthier-futures-together/,en,False,,IHSgov
1524809423264395268,2022-05-12 17:51:10+00:00,1524809423264395268,"“I remain in awe of the tireless work of our nurses throughout the IHS health care system and the way in which they build themselves to be pillars in their communities.” As we wrap up #NursesWeek, read more about how our nurses are making a difference: https://t.co/0L2oNYU65c https://t.co/F4EW0Fn2iF",1,3,0,0,https://www.ihs.gov/newsroom/ihs-blog/may-2022-blogs/nurses-make-a-difference/,en,False,,IHSgov
1524441135975911425,2022-05-11 17:27:44+00:00,1524441133958447109,"With over 250 enrolled students, Gaerlan triages and assesses students to determine the level of care needed, responds to campus emergencies, administers medications and vaccines, and supports healthy lifestyles. Thank you for taking care of our Native youth! #NativeHealth",1,3,0,0,,en,False,911306494536224768,IHSgov
1524441133958447109,2022-05-11 17:27:43+00:00,1524441133958447109,"Today is #NationalSchoolNurseDay. Joan Gaerlan is a school nurse at the Sherman Indian High School Clinic in Riverside, California, an off-reservation boarding school for Native students, and her objective is that all students are healthy, safe and ready to learn. #NursesWeek https://t.co/OmOlWkE7RW",3,9,1,1,https://twitter.com/IHSgov/status/1524441133958447109/photo/1,en,False,,IHSgov
1524387278415667200,2022-05-11 13:53:43+00:00,1524387278415667200,"At 10 am ET, IHS Acting Director Elizabeth Fowler will testify during a Senate Committee on Appropriations subcommittee hearing on “A Review of the Fiscal Year 2023 President’s Budget for the Indian Health Service.” Watch live: https://t.co/53VLH5cxdi #NativeHealth #IndianCountry https://t.co/f1kzn2sdMt",0,6,0,0,https://www.appropriations.senate.gov/hearings/a-review-of-the-fiscal-year-2023-presidents-budget-for-the-indian-health-service-,en,False,,IHSgov
1524141453311627266,2022-05-10 21:36:54+00:00,1524141453311627266,"Thank you to all nurses across the Indian health system for your efforts every day, including the outpatient department team at the IHS Red Lake Hospital in Minnesota, who work to incorporate family &amp; community into their nursing practice. #NursesWeek #NativeHealth #IndianCountry https://t.co/1tUkKDEz8Y",1,5,0,0,https://twitter.com/IHSgov/status/1524141453311627266/photo/1,en,False,,IHSgov
1524109309734490115,2022-05-10 19:29:10+00:00,1524109309734490115,"Happy #NursesWeek to all of our IHS registered nurses, including our outstanding advanced practice nurses, who are truly making a difference throughout #IndianCountry. Read more about this dedicated group of professional nurses at the IHS: https://t.co/8xQmfWZmcL #NativeHealth https://t.co/xAORfwigYw",1,8,0,0,http://ihs.gov/newsroom/ihs-blog/may-2022-blogs/celebrating-advanced-practice-nurses-during-nurses-week/,en,False,,IHSgov
1524044050051047429,2022-05-10 15:09:51+00:00,1524044050051047429,"Health care professionals: Join us for tomorrow’s Advancements in Diabetes webinar to learn about challenges, prevention, monitoring, and treatment of common infectious diseases in patients with diabetes, including #COVID19. Join at: https://t.co/oqDxayekyt #NativeHealth https://t.co/daVpPY47sM",7,10,0,0,https://www.ihs.gov/diabetes/training/cmece-online-edu/diabetes-online-cme-ce-education/#ULOE,en,False,,IHSgov
1523749517275074560,2022-05-09 19:39:29+00:00,1523749514427113474,IHS and @alzassociation also signed a Memorandum of Understanding to identify areas of collaboration to address and improve the health and well-being of American Indians and Alaska Natives living with Alzheimer’s disease and related dementias and their caregivers.,0,4,0,0,,en,False,911306494536224768,IHSgov
1523749514427113474,2022-05-09 19:39:28+00:00,1523749514427113474,"The IHS is announcing $5 million to target resources directly to tribes, tribal organizations, urban Indian organizations, and IHS direct service facilities to address Alzheimer’s disease within tribal communities. Read more: https://t.co/nYF8F683Li #NativeHealth #IndianCountry https://t.co/IkraLQUjRO",14,22,3,0,https://www.hhs.gov/about/news/2022/05/09/indian-health-service-funding-provides-resources-address-alzheimers-disease.html,en,False,,IHSgov
1523711064550293505,2022-05-09 17:06:41+00:00,1523711064550293505,"Dean Cremat, RN, BSN, public health nurse and behavioral health case manager at the San Diego American Indian Health Center, has been selected as the IHS Division of Nursing Services’ Nurse of the Month for May. Read more: https://t.co/u1Ake2MWVP #NursesWeek #NativeHealth https://t.co/2A0F6BCUQl",3,10,1,1,https://www.ihs.gov/nursing/nurseofthemonth/recipients/,en,False,,IHSgov
1522678753452769284,2022-05-06 20:44:39+00:00,1522678753452769284,"Today IHS announced Benjamin Smith, an enrolled member of the Navajo Nation, as deputy director.  Smith will lead operations to ensure the delivery of quality comprehensive health services are integrated across all levels of the agency. Congratulations! #NativeHealth #Navajo https://t.co/qqzcmcU40p",4,10,3,0,https://twitter.com/IHSgov/status/1522678753452769284/photo/1,en,False,,IHSgov
1522647596271079424,2022-05-06 18:40:51+00:00,1522647596271079424,"Throughout #NursesWeek, IHS will be highlighting the incredible nursing staff across the Indian health system and why they enjoy working in the nursing field. Our first feature is Cmdr. Marie Bastin, a public health nurse with the Yakama Service Unit in the IHS Portland Area. https://t.co/d0e7WEx8pX",0,2,0,1,https://twitter.com/IHSgov/status/1522647596271079424/photo/1,en,False,,IHSgov
1522595564084510720,2022-05-06 15:14:05+00:00,1522595564084510720,"Today is the beginning of #NursesWeek! Thank you to all #nurses across #IndianCountry for impacting the lives of so many people with the care they provide. Every day, nurses make a difference – with strength, humanity, compassion, and love. Join us in thanking nurses this week. https://t.co/B0hLcZ7XvB",10,24,0,1,https://twitter.com/IHSgov/status/1522595564084510720/photo/1,en,False,,IHSgov
1522265325282242569,2022-05-05 17:21:50+00:00,1522265325282242569,"Today is Missing Or Murdered Indigenous Persons Awareness Day – a day we remember and honor these victims and their families, and commit to working with tribal nations and Native communities to achieve justice and healing. Read more: https://t.co/6uR63UA8ek #MMIW #MMIP https://t.co/6BaCDoVukG",47,76,3,2,https://www.whitehouse.gov/briefing-room/presidential-actions/2022/05/04/a-proclamation-on-missing-or-murdered-indigenous-persons-awareness-day-2022/,en,False,,IHSgov
1522219365482909707,2022-05-05 14:19:12+00:00,1522219365482909707,"RT @SecDebHaaland: On National Missing or Murdered Indigenous Persons Awareness Day this Thursday, please join me for a virtual event to hi…",866,0,0,0,,en,False,,IHSgov
1521866649590464513,2022-05-04 14:57:38+00:00,1521866649590464513,"At 2:30 pm ET, IHS Acting Director Elizabeth Fowler will testify during a Senate Committee on Indian Affairs hearing on implementing the Infrastructure Investment and Jobs Act for Native communities. Watch live at: https://t.co/R7BQYSLXVZ #NativeHealth #IndianCountry https://t.co/nYOuRgP7vs",0,2,0,0,https://www.indian.senate.gov/hearing/oversight-hearing-setting-new-foundations-implementing-infrastructure-investment-and-jobs,en,False,,IHSgov
1521550034193551360,2022-05-03 17:59:31+00:00,1521550034193551360,The IHS has awarded $8.3 million in grants to 32 urban Indian organizations to make health care services more accessible for American Indians and Alaska Natives residing in urban areas and support operations at urban health care facilities. Read more:  https://t.co/LXYCmjMO5E https://t.co/ydD7LW052j,2,1,0,0,https://www.ihs.gov/newsroom/pressreleases/2022-press-releases/ihs-awards-8-3-million-in-grants-to-support-urban-indian-health-programs/,en,False,,IHSgov
1520156123361427457,2022-04-29 21:40:37+00:00,1520156123361427457,"RT @CDC_DNPAO: During National Infant Immunization Week, check out these answers to common questions regarding #vaccines for children: http…",5,0,0,0,,en,False,,IHSgov
1520145986206801920,2022-04-29 21:00:20+00:00,1520145986206801920,"RT @CDCgov: Viruses are constantly changing, creating new variants. Protect yourself against the virus that causes #COVID19 by staying up t…",87,0,0,0,,en,False,,IHSgov
1520119350732197889,2022-04-29 19:14:30+00:00,1520119350732197889,"During Occupational Therapy Month, we celebrate the contributions of occupational therapists as important members of health care teams across #IndianCountry. Read more about how OTs work to improve the quality of life for our patients each day: https://t.co/jnB1K9rVgF #OTMonth https://t.co/cKTTCT99SA",0,3,1,0,https://www.ihs.gov/newsroom/ihs-blog/april-2022-blogs/occupational-therapists-help-patients-return-to-everyday-living/,en,False,,IHSgov
1519798742123270145,2022-04-28 22:00:31+00:00,1519798742123270145,"Being active can help you stay healthy &amp; live longer so you can be there for your family &amp; community. For more on physical activity, eating healthy, managing diabetes &amp; more, visit the IHS Division of Diabetes' education materials online catalog: https://t.co/WV8vwWWvyR #NMHM2022 https://t.co/kRfWOIAYkZ",7,10,0,0,https://www.ihs.gov/diabetes/education-materials-and-resources/,en,False,,IHSgov
1519694036365418505,2022-04-28 15:04:27+00:00,1519694036365418505,"Today, the IHS will join the nation in observance of Holocaust Remembrance Day. To commemorate this year’s observance, the 29th annual Federal Inter-Agency Holocaust Remembrance Program virtual event will be held from 11:30 am – 1:00 pm EDT: https://t.co/gNjw8A3hTu https://t.co/VFhZpnubBQ",2,5,0,0,https://holocaustremembrance.org/index.shtml,en,False,,IHSgov
